2025-05-02 15:15:45,VENDA,97516.99,97305.02142857143,97622.9742857143,211.97,105.98,2.0
2025-05-02 20:52:48,VENDA,96827.26,96703.59142857142,96889.09428571428,123.67,61.83,2.0
2025-05-02 22:05:18,COMPRA,96622.65,96749.78142857143,96559.08428571429,127.13,63.57,2.0
2025-05-02 22:08:23,COMPRA,96606.97,96737.35571428572,96541.77714285714,130.39,65.19,2.0
2025-05-02 22:11:28,COMPRA,96584.03,96711.55142857143,96520.26928571428,127.52,63.76,2.0
2025-05-03 09:50:28,VENDA,96150.01,96026.40857142856,96211.8107142857,123.6,61.8,2.0
